log_cmpet_rate,SUPLY_HSHLDCO,spsply_ratio,SUBSCRPT_RANK_CODE,RESIDE_SECD,SPECLT_RDN_EARTH_AT,MDAT_TRGET_AREA_SECD,PARCPRC_ULS_AT,IMPRMN_BSNS_AT,PUBLIC_HOUSE_EARTH_AT,LRSCL_BLDLND_AT,NPLN_PRVOPR_PUBLIC_HOUSE_AT,log_lttot_top_amount,house_area,is_top_brand,price_rank_in_region,cmpet_rank_in_region,region_score_lag1,region_score_roll5_mean,region_score_roll5_std,notice_year,notice_month,LWET_SCORE
2.8425070912476755,63,0.14285714285714285,1,1,0,1,0,0,0,0,0,4.939024774054916,104.0,1,0.9044991511035654,0.8845500848896435,25.7,49.94,16.9421958435145,2020,5,57.0
2.4849066497880004,1,0.0,1,1,0,1,0,0,0,0,0,5.186111209084002,189.0,1,0.9815789473684211,0.8422750424448218,25.7,49.94,16.9421958435145,2020,5,40.0
0.0,96,0.14583333333333334,2,1,0,1,0,0,0,0,0,4.945965621947022,104.0,1,0.9123089983022071,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,59.0
0.0,42,0.7142857142857143,2,1,0,1,0,0,0,0,0,4.860343996798398,84.0,1,0.817062818336163,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,59.0
3.446959534433946,42,0.7142857142857143,1,1,0,1,0,0,0,0,0,4.860343996798398,84.0,1,0.817062818336163,0.932427843803056,25.7,49.94,16.9421958435145,2020,5,59.0
0.0,85,0.7176470588235294,2,1,0,1,0,0,0,0,0,4.857338528257185,84.0,1,0.8102716468590832,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,59.0
3.413668314916271,85,0.7176470588235294,1,1,0,1,0,0,0,0,0,4.857338528257185,84.0,1,0.8102716468590832,0.9295415959252971,25.7,49.94,16.9421958435145,2020,5,59.0
0.0,130,0.7307692307692307,2,1,0,1,0,0,0,0,0,4.86154038460725,84.0,1,0.818760611205433,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,64.0
4.380775852772229,130,0.7307692307692307,1,1,0,1,0,0,0,0,0,4.86154038460725,84.0,1,0.818760611205433,0.9730050933786079,25.7,49.94,16.9421958435145,2020,5,64.0
3.402238506170566,96,0.14583333333333334,1,1,0,1,0,0,0,0,0,4.945965621947022,104.0,1,0.9123089983022071,0.9286926994906621,25.7,49.94,16.9421958435145,2020,5,59.0
2.6907444540046175,136,0.0,1,1,1,1,0,1,0,0,0,5.063862297925994,74.0,1,0.6723341729638959,0.6213266162888329,66.875,59.10357142857142,11.976249348998532,2020,5,49.0
0.0,1,0.0,2,1,0,1,0,0,0,0,0,5.186111209084002,189.0,1,0.9815789473684211,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,40.0
0.0,1,0.0,2,1,0,1,0,0,0,0,0,5.184126196471745,189.0,1,0.980899830220713,0.1865025466893039,25.7,49.94,16.9421958435145,2020,5,53.0
2.856121834853086,33,0.0,1,1,1,1,0,1,0,0,0,4.999091374688279,59.0,1,0.5715785054575987,0.6414777497900923,66.875,59.10357142857142,11.976249348998532,2020,5,49.0
0.0,27,0.0,2,1,1,1,0,1,0,0,0,4.994101491942804,59.0,1,0.5640218303946264,0.23215785054575985,66.875,59.10357142857142,11.976249348998532,2020,5,49.0
0.0,107,0.0,2,1,1,1,0,1,0,0,0,4.988474229978329,59.0,1,0.5413518052057095,0.23215785054575985,66.875,59.10357142857142,11.976249348998532,2020,5,53.0
3.369870662435731,107,0.0,1,1,1,1,0,1,0,0,0,4.988474229978329,59.0,1,0.5413518052057095,0.6981528127623845,66.875,59.10357142857142,11.976249348998532,2020,5,53.0
0.14072765949511762,225,0.4888888888888889,2,1,0,0,1,0,0,1,0,4.5636115914477875,84.0,0,0.1630730050933786,0.39015280135823427,64.0,58.15,11.248666587644951,2020,5,16.0
0.3269027856050622,225,0.4888888888888889,2,2,0,0,1,0,0,1,0,4.5636115914477875,84.0,0,0.1630730050933786,0.43106960950764006,64.0,58.15,11.248666587644951,2020,5,30.0
1.9459101490553132,1,0.0,1,1,0,1,0,0,0,0,0,5.184126196471745,189.0,1,0.980899830220713,0.7616298811544991,25.7,49.94,16.9421958435145,2020,5,53.0
0.4128452154057869,225,0.4888888888888889,2,3,0,0,1,0,0,1,0,4.5636115914477875,84.0,0,0.1630730050933786,0.4555178268251273,64.0,58.15,11.248666587644951,2020,5,31.0
0.4535649029025757,230,0.44782608695652176,1,2,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.46519524617996605,64.0,58.15,11.248666587644951,2020,5,25.0
0.5382716003747384,230,0.44782608695652176,1,3,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.48404074702886246,64.0,58.15,11.248666587644951,2020,5,26.0
0.14916934947705415,230,0.44782608695652176,2,1,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.3932088285229202,64.0,58.15,11.248666587644951,2020,5,18.0
0.3081238816169578,230,0.44782608695652176,2,2,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.4268251273344652,64.0,58.15,11.248666587644951,2020,5,25.0
0.30492387888628697,230,0.44782608695652176,2,3,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.4259762308998302,64.0,58.15,11.248666587644951,2020,5,26.0
3.5040547671018634,12,0.75,1,1,0,0,0,0,0,0,0,4.763809705396578,84.0,0,0.6061111111111112,0.8266666666666667,23.0,44.45,20.141306368312414,2020,5,53.0
0.16772275737280196,230,0.44782608695652176,1,1,0,0,1,0,0,1,0,4.562423728006818,84.0,0,0.15814940577249575,0.3969439728353141,64.0,58.15,11.248666587644951,2020,5,18.0
2.9713636825370333,27,0.0,1,1,1,1,0,1,0,0,0,4.994101491942804,59.0,1,0.5640218303946264,0.6528127623845508,66.875,59.10357142857142,11.976249348998532,2020,5,49.0
0.721626651881814,225,0.4888888888888889,1,3,0,0,1,0,0,1,0,4.5636115914477875,84.0,0,0.1630730050933786,0.53106960950764,64.0,58.15,11.248666587644951,2020,5,31.0
3.2062342726193687,121,0.9256198347107438,1,1,0,0,1,0,0,0,0,4.428636859268609,68.0,0,0.08333333333333333,0.8465608465608465,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,56.0
0.0,14,0.7142857142857143,2,1,0,0,1,0,0,0,0,4.414822989240416,73.0,0,0.06746031746031746,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,53.0
0.0,55,0.7818181818181819,2,1,0,0,1,0,0,0,0,4.406386872972728,65.0,0,0.056878306878306875,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,51.0
3.003880802117896,55,0.7818181818181819,1,1,0,0,1,0,0,0,0,4.406386872972728,65.0,0,0.056878306878306875,0.8068783068783069,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,51.0
3.9318256327243257,19,0.9473684210526315,1,1,0,0,1,0,0,0,0,4.43713196609433,76.0,0,0.08862433862433862,0.9259259259259259,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,58.0
0.0,19,0.9473684210526315,2,1,0,0,1,0,0,0,0,4.43713196609433,76.0,0,0.08862433862433862,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,58.0
4.683350695730563,129,0.9147286821705426,1,1,0,0,1,0,0,0,0,4.518000379235449,84.0,0,0.16005291005291006,0.9656084656084656,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,63.0
0.0,129,0.9147286821705426,2,1,0,0,1,0,0,0,0,4.518000379235449,84.0,0,0.16005291005291006,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,63.0
3.9866665484239117,40,0.95,1,1,0,0,1,0,0,0,0,4.514561033634031,84.0,0,0.14682539682539683,0.9312169312169312,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,60.0
0.0,40,0.95,2,1,0,0,1,0,0,0,0,4.514561033634031,84.0,0,0.14682539682539683,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,60.0
4.09016919081162,28,0.8928571428571429,1,1,0,0,1,0,0,0,0,4.518000379235449,84.0,0,0.16005291005291006,0.9417989417989417,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,60.0
0.0,28,0.8928571428571429,2,1,0,0,1,0,0,0,0,4.518000379235449,84.0,0,0.16005291005291006,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,60.0
0.0,68,0.7205882352941176,2,1,0,0,0,0,0,0,0,4.825523482297298,84.0,1,0.8192307692307692,0.17153846153846153,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,59.0
4.154969184038536,68,0.7205882352941176,1,1,0,0,0,0,0,0,0,4.825523482297298,84.0,1,0.8192307692307692,0.9523076923076923,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,59.0
0.0,68,0.7205882352941176,2,1,0,0,0,0,0,0,0,4.820142323079332,84.0,1,0.8084615384615385,0.17153846153846153,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,60.0
4.061456695377266,68,0.7205882352941176,1,1,0,0,0,0,0,0,0,4.820142323079332,84.0,1,0.8084615384615385,0.936923076923077,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,60.0
0.0,66,0.7727272727272727,2,1,0,0,0,0,0,0,0,4.825523482297298,84.0,1,0.8192307692307692,0.17153846153846153,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,65.0
5.42788257090268,66,0.7727272727272727,1,1,0,0,0,0,0,0,0,4.825523482297298,84.0,1,0.8192307692307692,0.9938461538461538,36.22222222222222,46.714444444444446,7.532019715033566,2020,5,65.0
0.0,26,0.6538461538461539,2,1,0,0,0,0,0,0,0,4.758768112587177,84.0,0,0.5794444444444444,0.185,23.0,44.45,20.141306368312414,2020,5,43.0
2.0251071907165064,26,0.6538461538461539,1,1,0,0,0,0,0,0,0,4.758768112587177,84.0,0,0.5794444444444444,0.6922222222222222,23.0,44.45,20.141306368312414,2020,5,43.0
0.0,14,0.5714285714285714,2,1,0,0,0,0,0,0,0,4.752977535298367,84.0,0,0.5683333333333334,0.185,23.0,44.45,20.141306368312414,2020,5,39.0
1.8718021769015913,14,0.5714285714285714,1,1,0,0,0,0,0,0,0,4.752977535298367,84.0,0,0.5683333333333334,0.6727777777777778,23.0,44.45,20.141306368312414,2020,5,39.0
0.0,17,0.47058823529411764,2,1,0,0,0,0,0,0,0,4.748660840313466,84.0,0,0.5594444444444444,0.185,23.0,44.45,20.141306368312414,2020,5,35.0
1.6776461624606338,17,0.47058823529411764,1,1,0,0,0,0,0,0,0,4.748660840313466,84.0,0,0.5594444444444444,0.64,23.0,44.45,20.141306368312414,2020,5,35.0
0.0,121,0.9256198347107438,2,1,0,0,1,0,0,0,0,4.428636859268609,68.0,0,0.08333333333333333,0.18915343915343916,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,56.0
3.7170503310806327,14,0.7142857142857143,1,1,0,0,1,0,0,0,0,4.414822989240416,73.0,0,0.06746031746031746,0.9074074074074074,41.42857142857143,44.35714285714286,6.6232429321877895,2020,5,53.0
2.8903717578961645,1,0.0,1,1,0,0,0,0,0,0,0,4.867473380552886,84.0,0,0.8693548387096774,0.8709677419354839,44.25,44.25,,2020,5,39.0
0.0,1,0.0,2,1,0,0,0,0,0,0,0,4.867473380552886,84.0,0,0.8693548387096774,0.17419354838709677,44.25,44.25,,2020,5,39.0
0.9267620317414506,19,0.5263157894736842,2,1,0,0,0,0,0,0,0,4.673490907887271,84.0,0,0.2693548387096774,0.5064516129032258,44.25,44.25,,2020,5,32.0
1.2602536402245255,19,0.5263157894736842,1,1,0,0,0,0,0,0,0,4.673490907887271,84.0,0,0.2693548387096774,0.5870967741935483,44.25,44.25,,2020,5,32.0
2.506650164203017,254,0.7401574803149606,1,1,0,0,0,0,0,0,0,4.700971824190983,74.0,1,0.3992785793562708,0.7741398446170921,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,54.0
0.0,185,0.7513513513513513,2,1,0,0,0,0,0,0,0,4.6934719238588585,74.0,1,0.37264150943396224,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,52.0
0.0,322,0.717391304347826,2,1,0,0,0,0,0,0,0,4.636096554156757,59.0,1,0.2283573806881243,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,48.0
2.4295733870296323,322,0.717391304347826,1,1,0,0,0,0,0,0,0,4.636096554156757,59.0,1,0.2283573806881243,0.7635960044395117,63.0,50.19,12.956870764193026,2020,5,48.0
0.0,63,0.7936507936507936,2,1,0,0,0,0,0,0,0,4.740765212327523,84.0,1,0.5002774694783574,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,63.0
2.8306663831123533,185,0.7513513513513513,1,1,0,0,0,0,0,0,0,4.6934719238588585,74.0,1,0.37264150943396224,0.8229744728079911,63.0,50.19,12.956870764193026,2020,5,52.0
0.0,119,0.5378151260504201,2,1,0,0,0,0,0,0,0,4.633377547220539,59.0,1,0.21614872364039955,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,42.0
2.213025016281402,300,0.5766666666666667,1,1,0,0,0,0,0,0,0,4.693823643407473,74.0,1,0.3737513873473918,0.7247502774694784,63.0,50.19,12.956870764193026,2020,5,47.0
0.0,254,0.7401574803149606,2,1,0,0,0,0,0,0,0,4.700971824190983,74.0,1,0.3992785793562708,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,54.0
3.5738728913693003,272,0.7573529411764706,1,1,0,0,0,0,0,0,0,4.742418739620529,84.0,1,0.5069367369589345,0.9123196448390677,63.0,50.19,12.956870764193026,2020,5,58.0
0.0,272,0.7573529411764706,2,1,0,0,0,0,0,0,0,4.742418739620529,84.0,1,0.5069367369589345,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,58.0
3.6463198396951406,63,0.7936507936507936,1,1,0,0,0,0,0,0,0,4.740765212327523,84.0,1,0.5002774694783574,0.9245283018867925,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,63.0
2.8743714165497236,98,0.7448979591836735,1,1,0,0,0,0,0,0,0,4.7165125058844515,84.0,1,0.4370144284128746,0.8296337402885683,63.0,50.19,12.956870764193026,2020,5,54.0
0.0,98,0.7448979591836735,2,1,0,0,0,0,0,0,0,4.7165125058844515,84.0,1,0.4370144284128746,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,54.0
4.214063045627875,65,0.7846153846153846,1,1,0,0,0,0,0,0,0,4.743047002483973,84.0,1,0.508046614872364,0.9711431742508324,63.0,50.19,12.956870764193026,2020,5,61.0
0.0,65,0.7846153846153846,2,1,0,0,0,0,0,0,0,4.743047002483973,84.0,1,0.508046614872364,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,61.0
0.0,300,0.5766666666666667,2,1,0,0,0,0,0,0,0,4.693823643407473,74.0,1,0.3737513873473918,0.19728079911209767,63.0,50.19,12.956870764193026,2020,5,47.0
0.0,95,0.7684210526315789,2,1,0,0,0,0,0,0,0,4.7187590338096514,84.0,1,0.44922308546059936,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,56.0
2.1474535401111954,119,0.5378151260504201,1,1,0,0,0,0,0,0,0,4.633377547220539,59.0,1,0.21614872364039955,0.7136514983351832,63.0,50.19,12.956870764193026,2020,5,42.0
0.0,315,0.7555555555555555,2,1,0,0,0,0,0,0,0,4.74555100455966,84.0,1,0.5191453940066593,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,59.0
1.879693270413705,301,0.5714285714285714,1,1,0,0,0,0,0,0,0,4.696102903504588,74.0,1,0.3770810210876804,0.6692563817980022,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,47.0
0.0,301,0.5714285714285714,2,1,0,0,0,0,0,0,0,4.696102903504588,74.0,1,0.3770810210876804,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,47.0
3.1842515161716682,315,0.7555555555555555,1,1,0,0,0,0,0,0,0,4.74555100455966,84.0,1,0.5191453940066593,0.8718091009988901,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,59.0
0.0,211,0.5355450236966824,2,1,0,0,0,0,0,0,0,4.624704837141302,59.0,1,0.19284128745837958,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,45.0
1.6530238562367934,211,0.5355450236966824,1,1,0,0,0,0,0,0,0,4.624704837141302,59.0,1,0.19284128745837958,0.6376248612652609,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,45.0
0.0,143,0.7552447552447552,2,1,0,0,0,0,0,0,0,4.624807882384966,59.0,1,0.1939511653718091,0.19728079911209767,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,52.0
2.413663496066313,143,0.7552447552447552,1,1,0,0,0,0,0,0,0,4.624807882384966,59.0,1,0.1939511653718091,0.7608213096559379,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,52.0
2.8163537502065403,95,0.7684210526315789,1,1,0,0,0,0,0,0,0,4.7187590338096514,84.0,1,0.44922308546059936,0.8213096559378469,51.714285714285715,53.44952380952382,10.030847320101309,2020,5,56.0
0.0,22,0.0,2,1,1,1,0,1,0,0,0,5.224017404168001,84.0,0,0.8570528967254408,0.23215785054575985,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,65.0
4.16877715700487,22,0.0,1,1,1,1,0,1,0,0,0,5.224017404168001,84.0,0,0.8570528967254408,0.7968094038623006,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,65.0
4.02855169346582,39,0.0,1,1,1,1,0,1,0,0,0,5.235783393820995,84.0,0,0.8721662468513854,0.781696053736356,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,64.0
5.1436109767870555,6,0.0,1,1,1,1,0,1,0,0,0,5.0128414411359845,49.0,0,0.5992863140218304,0.9093198992443325,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,63.0
4.855150391255861,25,0.0,1,1,1,1,0,1,0,0,0,5.09096659884002,59.0,0,0.7109571788413098,0.882031905961377,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,65.0
0.0,6,0.0,2,1,1,1,0,1,0,0,0,5.0128414411359845,49.0,0,0.5992863140218304,0.23215785054575985,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,63.0
6.354949582975264,6,0.0,1,1,1,1,0,1,0,0,0,5.312813939562089,107.0,0,0.9217044500419815,0.9743912678421495,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,69.0
0.0,25,0.0,2,1,1,1,0,1,0,0,0,5.09096659884002,59.0,0,0.7109571788413098,0.23215785054575985,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,65.0
0.0,6,0.0,2,1,1,1,0,1,0,0,0,5.312813939562089,107.0,0,0.9217044500419815,0.23215785054575985,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,69.0
0.0,39,0.0,2,1,1,1,0,1,0,0,0,5.235783393820995,84.0,0,0.8721662468513854,0.23215785054575985,51.18181818181818,55.93993506493506,11.446394727049556,2020,5,64.0
0.0,191,0.7696335078534031,2,1,0,0,0,0,0,0,0,4.6776160764583095,84.0,1,0.2854838709677419,0.17419354838709677,35.5,39.875,6.187184335382291,2020,5,62.0
0.0,66,0.7272727272727273,2,1,0,0,0,0,0,0,0,4.670255132771604,84.0,1,0.25,0.17419354838709677,35.5,39.875,6.187184335382291,2020,5,55.0
3.007780612070165,66,0.7272727272727273,1,1,0,0,0,0,0,0,0,4.670255132771604,84.0,1,0.25,0.8838709677419355,35.5,39.875,6.187184335382291,2020,5,55.0
0.0,129,0.7596899224806202,2,1,0,0,0,0,0,0,0,4.6776160764583095,84.0,1,0.2854838709677419,0.17419354838709677,35.5,39.875,6.187184335382291,2020,5,56.0
3.1167830049549043,129,0.7596899224806202,1,1,0,0,0,0,0,0,0,4.6776160764583095,84.0,1,0.2854838709677419,0.9032258064516129,35.5,39.875,6.187184335382291,2020,5,56.0
4.340331658867282,191,0.7696335078534031,1,1,0,0,0,0,0,0,0,4.6776160764583095,84.0,1,0.2854838709677419,0.9709677419354839,35.5,39.875,6.187184335382291,2020,5,62.0
1.929159338630498,43,0.5348837209302325,1,1,0,0,0,0,0,0,0,4.403137686626381,36.0,0,0.0047169811320754715,0.6792452830188679,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,42.0
0.4382549309311553,20,0.4,1,1,0,0,0,0,0,0,0,4.482887869376486,84.0,0,0.15497737556561086,0.4796380090497738,50.333333333333336,50.333333333333336,,2020,5,25.0
0.5007752879124893,20,0.4,1,2,0,0,0,0,0,0,0,4.482887869376486,84.0,0,0.15497737556561086,0.49095022624434387,50.333333333333336,50.333333333333336,,2020,5,27.0
0.30010459245033805,20,0.4,2,1,0,0,0,0,0,0,0,4.482887869376486,84.0,0,0.15497737556561086,0.45248868778280543,50.333333333333336,50.333333333333336,,2020,5,25.0
0.6931471805599453,20,0.4,2,2,0,0,0,0,0,0,0,4.482887869376486,84.0,0,0.15497737556561086,0.5316742081447964,50.333333333333336,50.333333333333336,,2020,5,27.0
0.0,42,0.47619047619047616,2,1,0,0,0,0,0,0,0,4.403137686626381,36.0,0,0.0047169811320754715,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,41.0
0.0,71,0.7183098591549296,2,1,0,0,0,0,0,0,0,4.645235541539194,59.0,0,0.24389567147613764,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
3.847484484290575,16,0.5,1,1,0,0,0,0,0,0,0,4.637699821179223,59.0,0,0.23168701442841289,0.9472807991120976,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,59.0
0.0,16,0.5,2,1,0,0,0,0,0,0,0,4.637699821179223,59.0,0,0.23168701442841289,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,59.0
3.6309854756950335,12,0.25,1,1,0,0,0,0,0,0,0,4.6434625467031605,59.0,0,0.23890122086570478,0.9200887902330743,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,56.0
0.0,8,0.25,2,1,0,0,0,0,0,0,0,4.709617596682409,74.0,0,0.4281354051054384,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
0.0,12,0.25,2,1,0,0,0,0,0,0,0,4.6434625467031605,59.0,0,0.23890122086570478,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,56.0
4.66814498514948,8,0.25,1,1,0,0,0,0,0,0,0,4.709617596682409,74.0,0,0.4281354051054384,0.9866814650388457,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
1.7707060600302227,56,0.4642857142857143,1,1,0,0,1,0,0,0,0,4.593297145820012,64.0,0,0.49660633484162897,0.7013574660633484,,,,2020,5,41.0
0.0,98,0.6530612244897959,2,1,0,0,1,0,0,0,0,4.593297145820012,64.0,0,0.49660633484162897,0.21153846153846154,,,,2020,5,58.0
4.97897661423552,43,0.6744186046511628,1,1,0,0,0,0,0,0,0,4.7615595087498415,84.0,0,0.5646503884572697,0.9938956714761377,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,69.0
0.0,43,0.6744186046511628,2,1,0,0,0,0,0,0,0,4.7615595087498415,84.0,0,0.5646503884572697,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,69.0
0.0,11,0.2727272727272727,2,1,0,0,0,0,0,0,0,4.710125830808679,74.0,0,0.42924528301886794,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,63.0
3.9102632161486537,91,0.6923076923076923,1,1,0,0,0,0,0,0,0,4.706811627585691,74.0,0,0.4225860155382908,0.9528301886792453,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
1.8420602077028538,42,0.47619047619047616,1,1,0,0,0,0,0,0,0,4.403137686626381,36.0,0,0.0047169811320754715,0.6637069922308546,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,41.0
2.610219841508137,98,0.6530612244897959,1,1,0,0,1,0,0,0,0,4.593297145820012,64.0,0,0.49660633484162897,0.8076923076923077,,,,2020,5,58.0
0.0,43,0.5348837209302325,2,1,0,0,0,0,0,0,0,4.403137686626381,36.0,0,0.0047169811320754715,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,42.0
1.3862943611198906,1,0.0,1,1,0,0,0,0,0,0,0,4.535711753513761,57.0,0,0.0701219512195122,0.7164634146341463,29.8,29.8,,2020,5,43.0
0.0,1,0.0,2,1,0,0,0,0,0,0,0,4.535711753513761,57.0,0,0.0701219512195122,0.2073170731707317,29.8,29.8,,2020,5,43.0
0.0,9,0.2222222222222222,2,1,0,0,0,0,0,0,0,4.541466911881834,49.0,0,0.06631520532741399,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,54.0
0.0,91,0.6923076923076923,2,1,0,0,0,0,0,0,0,4.706811627585691,74.0,0,0.4225860155382908,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
3.5365387295319177,23,0.7391304347826086,1,1,0,0,0,0,0,0,0,4.577503288957262,51.0,0,0.103496115427303,0.9078801331853497,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,58.0
4.356528239781651,71,0.7183098591549296,1,1,0,0,0,0,0,0,0,4.645235541539194,59.0,0,0.24389567147613764,0.97669256381798,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,62.0
0.0,264,0.6856060606060606,2,1,0,0,1,0,0,0,0,4.660874960312619,78.0,0,0.7319004524886877,0.21153846153846154,,,,2020,5,52.0
2.4439925845310486,264,0.6856060606060606,1,1,0,0,1,0,0,0,0,4.660874960312619,78.0,0,0.7319004524886877,0.7850678733031674,,,,2020,5,52.0
0.0,56,0.4642857142857143,2,1,0,0,1,0,0,0,0,4.593297145820012,64.0,0,0.49660633484162897,0.21153846153846154,,,,2020,5,41.0
4.028593184659321,11,0.2727272727272727,1,1,0,0,0,0,0,0,0,4.710125830808679,74.0,0,0.42924528301886794,0.9583795782463929,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,63.0
3.340109689682317,9,0.2222222222222222,1,1,0,0,0,0,0,0,0,4.541466911881834,49.0,0,0.06631520532741399,0.8934517203107658,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,54.0
0.0,23,0.7391304347826086,2,1,0,0,0,0,0,0,0,4.577503288957262,51.0,0,0.103496115427303,0.19728079911209767,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,58.0
0.0,25,0.84,2,1,0,0,0,0,0,0,0,4.755119898919951,84.0,1,0.6556027164685908,0.1865025466893039,54.888888888888886,49.277777777777786,16.599873567865984,2020,5,50.0
4.772539691946538,178,0.7415730337078652,1,1,0,0,0,0,0,0,0,4.754967222930294,84.0,0,0.5557713651498335,0.9889012208657048,53.714285714285715,51.55904761904761,8.518352602807635,2020,5,66.0
4.521136190378082,50,0.7,1,1,0,0,0,0,0,0,0,4.6690471064310985,84.0,1,0.23709677419354838,0.9838709677419355,57.666666666666664,45.80555555555555,11.164904504409902,2020,5,59.0
4.394449154672439,1,1.0,1,1,0,0,0,0,0,0,0,4.577503288957262,59.0,0,0.103496115427303,0.9778024417314095,57.833333333333336,53.09238095238095,8.887093242666852,2020,5,58.0
0.2842515373549917,73,0.3972602739726027,1,1,0,0,1,0,0,1,0,4.55024058653017,74.0,0,0.13268251273344653,0.4191850594227504,52.75,47.22777777777778,15.041340152401546,2020,5,23.0
0.0,185,0.4972972972972973,2,1,0,0,1,0,0,1,0,4.585472009738158,84.0,0,0.22181663837011883,0.1865025466893039,52.75,47.22777777777778,15.041340152401546,2020,5,32.0
2.451005098112319,25,0.84,1,1,0,0,0,0,0,0,0,4.755119898919951,84.0,1,0.6556027164685908,0.8381154499151103,54.888888888888886,49.277777777777786,16.599873567865984,2020,5,50.0
