ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO
0,2021000465,059.9950B,5,3,38500,5,02,0,10,1,2021000465,24,81.4917,26,0,0
0,2021000465,084.9946A,20,14,52600,20,03,0,40,6,2021000465,100,108.7812,100,0,0
0,2021000465,084.9362B,30,21,51300,30,04,0,61,9,2021000465,151,108.5464,156,0,0
0,2021000465,104.9247 ,0,0,69000,2,05,0,0,1,2021000465,3,131.4926,17,0,0
0,2021000464,059.9800A,209,342,31474,140,01,0,410,69,2021000464,1170,81.9242,199,0,0
0,2021000464,059.9700B,24,44,31468,15,02,0,53,9,2021000464,145,81.9105,32,0,0
0,2021000464,059.9200C,4,9,31442,3,03,0,10,1,2021000464,27,81.8422,9,0,0
0,2021000463,084.9389A,28,20,63600,28,01,0,56,9,2021000463,141,118.5438,137,0,0
0,2021000463,084.3549B,5,3,61000,5,02,0,10,1,2021000463,24,114.8835,22,0,0
0,2021000463,084.9198C,5,3,62730,5,03,0,10,1,2021000463,24,120.5135,22,0,0
0,2021000463,084.9389D,17,13,63720,17,04,0,34,6,2021000463,87,118.7704,88,0,0
0,2021000463,084.9962E,5,3,60530,5,05,0,10,1,2021000463,24,117.4795,22,0,0
0,2021000463,084.9389F,12,9,63600,12,06,0,24,4,2021000463,61,118.5438,68,0,0
0,2021000463,084.9928G,5,3,63020,5,07,0,10,1,2021000463,24,117.4778,22,0,0
0,2021000463,084.8120H,5,3,62090,5,08,0,10,1,2021000463,24,115.7893,22,0,0
0,2021000463,084.9976I,12,9,63480,12,09,0,24,4,2021000463,61,118.3241,68,0,0
0,2021000462,059.7661A,9,13,31150,9,01,0,17,3,2021000462,51,79.6071,35,0,0
0,2021000462,059.7577B,4,6,29780,4,02,0,8,1,2021000462,23,80.0212,19,0,0
0,2021000462,059.9577C,2,3,30140,2,03,0,4,1,2021000462,12,79.3690,9,0,0
0,2021000462,059.9652D,2,3,30900,2,04,0,5,1,2021000462,13,82.1933,10,0,0
0,2021000462,084.2682A,16,24,43740,16,05,0,32,4,2021000462,92,110.6564,67,0,0
0,2021000462,084.9591B,16,24,43260,16,06,0,32,4,2021000462,92,111.6349,67,0,0
0,2021000462,104.5207A,0,0,53890,8,07,0,0,3,2021000462,11,136.3390,74,0,0
0,2021000462,104.9904B,0,0,53700,8,08,0,0,3,2021000462,11,137.2076,74,0,0
0,2021000457,063.8376 ,0,1,29830,1,01,0,1,0,2021000457,3,85.1451,8,0,0
0,2021000457,074.8907A,0,1,33590,1,02,0,1,1,2021000457,4,98.9558,24,0,0
0,2021000457,074.8693B,0,1,33590,2,03,0,1,1,2021000457,5,99.1237,33,0,0
0,2021000456,077.4723 ,15,11,28290,15,01,0,31,5,2021000456,77,102.7688,76,0,0
0,2021000456,084.9986A,23,16,33570,23,02,0,46,7,2021000456,115,112.7174,114,0,0
0,2021000456,084.9770B,4,3,33880,4,03,0,7,1,2021000456,19,113.1693,17,0,0
0,2021000456,084.9513C,6,4,33360,6,04,0,12,2,2021000456,30,113.7500,30,0,0
0,2021000448,059.9542 ,5,3,29200,5,01,0,10,2,2021000448,25,83.1836,25,0,0
0,2021000448,074.9451 ,10,8,36200,11,02,0,22,3,2021000448,54,102.9802,54,0,0
0,2021000448,084.9774A,33,23,41300,33,03,0,66,10,2021000448,165,117.4290,165,0,0
0,2021000448,084.9653B,19,13,39000,18,04,0,36,5,2021000448,91,116.9052,90,0,0
0,2021000448,099.7000 ,0,0,47900,4,05,0,0,1,2021000448,5,136.3074,32,0,0
0,2021000446,029.5800 ,0,0,37611,0,01,0,0,0,2021000446,0,39.4500,1,0,0
0,2021000446,040.4300 ,0,1,50990,0,02,0,2,0,2021000446,3,53.9200,7,0,0
0,2021000446,054.5200A,0,1,69330,2,03,0,3,0,2021000446,6,73.4700,7,0,0
0,2021000446,054.5600B,0,1,68610,1,04,0,2,0,2021000446,4,72.7700,8,0,0
0,2021000446,055.0800A,0,1,69820,1,05,0,3,0,2021000446,5,74.2300,8,0,0
0,2021000446,055.1800B,0,1,70230,1,06,0,3,1,2021000446,6,74.3600,7,0,0
0,2021000446,067.4400 ,0,0,85760,0,07,0,0,0,2021000446,0,89.9400,1,0,0
0,2021000446,068.3900 ,0,0,85440,2,08,0,1,1,2021000446,4,91.2000,7,0,0
0,2021000446,126.6200 ,0,0,153270,0,09,0,0,0,2021000446,0,168.8700,1,0,0
0,2021000437,059.9721 ,10,4,23040,3,01,0,10,2,2021000437,29,80.0270,83,0,0
0,2021000437,074.5404 ,0,3,29400,3,02,0,7,2,2021000437,15,100.3037,18,0,0
0,2021000437,084.9654A,4,3,33500,5,03,0,6,2,2021000437,20,113.9736,13,0,0
0,2021000437,084.8453B,0,2,33200,5,04,0,6,0,2021000437,13,113.0172,12,0,0
0,2021000437,084.9193C,5,4,33000,5,05,0,7,1,2021000437,22,112.2064,16,0,0
0,2021000436,059.9392 ,1,1,32440,1,01,0,2,0,2021000436,5,80.4076,4,0,0
0,2021000436,062.7786A,2,2,32850,2,02,0,6,1,2021000436,13,82.5915,14,0,0
0,2021000436,062.9868B,6,5,33260,6,03,0,13,2,2021000436,32,84.5593,32,0,0
0,2021000436,077.6222 ,13,9,40370,13,04,0,26,4,2021000436,65,101.1672,64,0,0
0,2021000436,084.7783A,3,2,44840,3,05,0,5,1,2021000436,14,109.4844,14,0,0
0,2021000436,084.8708B,6,4,45200,6,06,0,11,2,2021000436,29,111.0176,30,0,0
0,2021000435,084.9400A,10,9,40700,12,01,0,24,3,2021000435,58,118.2000,59,0,0
0,2021000435,084.7500B,4,1,41200,2,02,0,4,1,2021000435,12,116.4600,12,0,0
0,2021000434,084.9400A,10,9,40700,12,01,0,24,3,2021000434,58,118.2500,59,0,0
0,2021000434,084.7500B,4,1,41300,2,02,0,4,1,2021000434,12,116.5000,12,0,0
0,2021000433,084.9644A,6,8,43954,6,01,0,9,3,2021000433,32,109.6624,26,0,0
0,2021000433,084.9926B,2,4,43900,2,02,0,6,0,2021000433,14,109.5295,6,0,0
0,2021000433,084.9926C,2,3,43900,2,03,0,5,0,2021000433,12,109.5295,7,0,0
0,2021000425,084.8577 ,12,8,28550,12,01,0,24,3,2021000425,59,114.6241,61,0,0
0,2021000424,068.6576 ,11,8,35643,17,01,0,23,3,2021000424,62,91.7870,57,0,0
0,2021000422,016.7900A,0,0,29000,0,01,0,0,0,2021000422,0,26.7687,9,0,0
0,2021000422,016.9500D,0,0,29000,0,02,0,0,0,2021000422,0,27.0238,9,0,0
0,2021000422,017.0400A,0,0,29000,0,03,0,0,0,2021000422,0,27.1673,18,0,0
0,2021000422,017.3600B,0,0,26300,0,04,0,0,0,2021000422,0,27.6775,18,0,0
0,2021000422,017.0400D,0,0,29000,0,05,0,0,0,2021000422,0,27.1673,18,0,0
0,2021000422,027.3700C,0,0,40900,0,06,0,0,0,2021000422,0,43.6367,9,0,0
0,2021000420,059.9701 ,17,26,32600,17,01,0,35,5,2021000420,100,80.4664,78,0,0
0,2021000420,084.9873A,23,35,43000,23,02,0,47,7,2021000420,135,112.7868,101,0,0
0,2021000420,084.9390B,3,5,42500,3,03,0,7,1,2021000420,19,115.4040,17,0,0
0,2021000419,059.9701 ,19,29,32600,19,01,0,39,5,2021000419,111,78.9042,89,0,0
0,2021000419,084.9873A,30,45,43000,30,02,0,60,9,2021000419,174,110.5730,129,0,0
0,2021000419,084.9390B,7,11,41000,7,03,0,15,2,2021000419,42,113.1914,37,0,0
0,2021000419,113.9742 ,0,0,51000,16,04,0,0,5,2021000419,21,145.8402,147,0,0
0,2021000418,046.9300A,0,0,92370,0,01,0,0,0,2021000418,0,62.6816,2,0,0
0,2021000418,059.9600A,0,0,142500,0,02,0,0,0,2021000418,0,80.6362,112,0,0
0,2021000418,059.9600B,0,0,139500,0,03,0,0,0,2021000418,0,80.3862,85,0,0
0,2021000418,074.9700A,0,0,176000,0,04,0,0,0,2021000418,0,100.2876,8,0,0
0,2021000418,074.9700B,0,0,176000,0,05,0,0,0,2021000418,0,100.2676,6,0,0
0,2021000418,074.9200C,0,0,172000,0,06,0,0,0,2021000418,0,99.4553,11,0,0
0,2021000417,059.9900A,4,4,33116,4,01,0,11,1,2021000417,24,79.6803,15,0,0
0,2021000417,059.9900B,4,4,32768,4,02,0,11,1,2021000417,24,80.4203,15,0,0
0,2021000417,084.9900A,24,18,47062,25,03,0,51,8,2021000417,126,111.0588,116,0,0
0,2021000417,084.9900B,13,12,47194,13,04,0,35,6,2021000417,79,111.3688,46,0,0
0,2021000417,084.9900C,8,1,46876,8,05,0,2,1,2021000417,20,112.7888,61,0,0
0,2021000417,099.9900A,0,0,56085,5,06,0,0,2,2021000417,7,129.8519,35,0,0
0,2021000416,059.9900A,6,4,33120,6,01,0,11,1,2021000416,28,79.1143,29,0,0
0,2021000416,059.9900B,6,4,32774,6,02,0,11,1,2021000416,28,79.8543,30,0,0
0,2021000416,074.9900A,8,6,40091,8,03,0,17,3,2021000416,42,97.6959,40,0,0
0,2021000416,084.9900A,25,18,47063,26,04,0,51,8,2021000416,128,110.2570,130,0,0
0,2021000416,084.9900B,18,12,47195,17,05,0,34,6,2021000416,87,110.5670,84,0,0
0,2021000416,084.9900C,1,1,45963,1,06,0,2,1,2021000416,6,111.9870,1,0,0
0,2021000416,084.9900D,7,5,45150,7,07,0,14,2,2021000416,35,111.6970,34,0,0
0,2021000416,099.9900A,0,0,56082,4,08,0,0,2,2021000416,6,128.9086,37,0,0
0,2021000414,078.9777A,7,6,48900,7,01,0,14,2,2021000414,36,103.2391,31,0,0
0,2021000414,078.5211B,2,3,48800,2,02,0,5,1,2021000414,13,103.0853,8,0,0
0,2021000414,084.9591A,33,19,52800,33,03,0,66,9,2021000414,160,110.4270,180,0,0
0,2021000414,084.9541B,7,6,52600,7,04,0,14,2,2021000414,36,110.9966,35,0,0
0,2021000413,059.9424A,27,19,39130,26,01,0,53,8,2021000413,133,79.5485,134,0,0
0,2021000413,059.9940B,14,10,39400,15,02,0,29,4,2021000413,72,81.7367,73,0,0
0,2021000413,084.9624A,9,6,53990,9,03,0,17,3,2021000413,44,112.0146,43,0,0
0,2021000411,059.9722 ,7,5,23740,7,01,0,15,2,2021000411,36,80.2263,42,0,0
0,2021000411,074.9585A,19,13,29750,19,02,0,38,5,2021000411,94,99.5134,97,0,0
0,2021000411,074.9267B,3,2,29010,3,03,0,7,1,2021000411,16,99.6688,23,0,0
0,2021000411,084.9699A,85,59,33920,85,04,0,170,25,2021000411,424,112.3400,427,0,0
0,2021000411,084.9169B,30,21,33410,30,05,0,60,9,2021000411,150,112.7787,151,0,0
0,2021000407,059.9001A,1,1,30600,1,01,0,3,0,2021000407,6,81.8858,7,0,0
0,2021000407,059.9856B,3,2,31200,3,02,0,5,0,2021000407,13,82.2683,11,0,0
0,2021000407,059.9648C,2,1,30600,2,03,0,4,0,2021000407,9,82.6124,11,0,0
0,2021000407,084.9904A,2,1,44320,2,04,0,4,1,2021000407,10,115.1486,10,0,0
0,2021000407,084.8817B,7,5,43470,7,05,0,14,2,2021000407,35,114.4613,32,0,0
0,2021000407,084.7804C,1,1,43470,1,06,0,3,0,2021000407,6,114.5753,7,0,0
0,2021000404,084.6679A,7,5,59800,7,01,0,15,2,2021000404,36,118.2315,36,0,0
0,2021000404,084.7934B,7,5,59300,7,02,0,15,2,2021000404,36,120.6699,36,0,0
0,2021000404,084.9979C,7,5,57900,7,03,0,15,2,2021000404,36,118.0071,36,0,0
0,2021000401,059.6481 ,9,6,34540,9,01,0,19,3,2021000401,46,82.5295,48,0,0
0,2021000401,059.9982 ,4,2,33500,4,02,0,7,1,2021000401,18,82.9870,17,0,0
0,2021000401,059.6481A,18,13,34540,18,03,0,36,5,2021000401,90,82.3132,93,0,0
0,2021000401,059.6538B,3,2,34530,3,04,0,7,1,2021000401,16,82.6694,18,0,0
0,2021000401,059.9982C,10,7,33500,10,05,0,19,3,2021000401,49,82.7920,46,0,0
0,2021000401,059.9227D,2,2,33170,3,06,0,5,1,2021000401,13,82.7609,12,0,0
0,2021000401,072.0180 ,17,12,39460,17,07,0,33,5,2021000401,84,98.0448,84,0,0
0,2021000401,072.0163 ,3,2,39460,3,08,0,7,1,2021000401,16,98.4131,17,0,0
0,2021000401,072.0452A,7,5,39870,7,09,0,13,2,2021000401,34,98.8547,32,0,0
0,2021000401,072.0452B,13,9,40670,13,10,0,27,4,2021000401,66,99.0566,68,0,0
0,2021000401,072.6719C,17,12,39460,17,11,0,34,5,2021000401,85,98.8958,86,0,0
0,2021000401,072.6572D,10,7,39870,10,12,0,20,3,2021000401,50,98.9660,49,0,0
0,2021000401,084.7822A,33,23,46220,33,13,0,66,10,2021000401,165,114.5714,163,0,0
0,2021000401,084.3879B,20,14,46220,20,14,0,40,6,2021000401,100,113.9381,102,0,0
0,2021000401,084.7822C,3,2,46210,3,15,0,6,1,2021000401,15,114.7828,17,0,0
0,2021000401,105.3773 ,0,0,77580,0,16,0,0,0,2021000401,0,145.0124,2,0,0
3,2021000399,074.0000A,44,73,34713,29,01,0,88,15,2021000399,252,98.4870,44,0,0
0,2021000399,084.0000A,74,123,39201,50,02,0,148,24,2021000399,419,111.2866,74,0,0
0,2021000399,084.0000B,28,47,38853,18,03,0,56,9,2021000399,158,111.2026,28,0,0
0,2021000399,084.0000C,3,5,39128,2,04,0,6,1,2021000399,17,111.9894,3,0,0
0,2021000398,074.0000A,56,93,35294,38,01,0,111,19,2021000398,317,98.9596,55,0,0
7,2021000398,084.0000A,103,173,39993,68,02,0,207,34,2021000398,592,112.1331,107,0,0
1,2021000398,084.0000B,35,58,39968,24,03,0,70,12,2021000398,200,112.1595,33,0,0
0,2021000394,059.9800 ,28,20,33430,28,01,0,57,8,2021000394,141,81.4600,144,0,0
0,2021000394,075.5400A,16,11,39810,16,02,0,32,5,2021000394,80,101.8700,82,0,0
0,2021000394,075.7700B,16,11,39380,16,03,0,32,5,2021000394,80,101.7800,82,0,0
0,2021000394,084.9000 ,31,22,44700,32,04,0,63,9,2021000394,157,114.3900,161,0,0
0,2021000392,039.9179 ,1,1,20180,0,01,0,2,1,2021000392,5,54.3699,6,0,0
0,2021000392,045.9607 ,2,3,23570,0,02,0,3,1,2021000392,9,62.0813,7,0,0
0,2021000392,059.9785A,9,7,34830,9,03,0,19,2,2021000392,46,81.6276,46,0,0
0,2021000392,059.9647B,15,10,34180,15,04,0,30,4,2021000392,74,82.1798,76,0,0
0,2021000392,073.9544 ,22,16,41930,22,05,0,44,7,2021000392,111,99.2903,112,0,0
0,2021000392,084.9567 ,12,9,48720,12,06,0,24,4,2021000392,61,114.1997,60,0,0
0,2021000391,059.9789A,5,5,22991,2,01,0,10,1,2021000391,23,82.8600,20,0,0
0,2021000391,059.9525B,5,5,22712,4,02,0,10,0,2021000391,24,83.8625,15,0,0
0,2021000391,074.9962A,7,13,26969,8,03,0,15,1,2021000391,44,103.2371,42,0,0
0,2021000391,074.9205B,5,6,26173,4,04,0,8,1,2021000391,24,102.8047,13,0,0
0,2021000391,084.9934A,19,32,29600,20,05,0,37,8,2021000391,116,110.1608,90,0,0
0,2021000391,084.9986B,8,13,29571,11,06,0,19,3,2021000391,54,111.7118,34,0,0
0,2021000387,064.7600A,27,46,29200,18,01,0,55,9,2021000387,155,87.2198,31,0,0
0,2021000387,074.9600A,24,40,33700,16,02,0,48,8,2021000387,136,100.6843,27,0,0
0,2021000387,084.9300A,16,27,37900,11,03,0,33,5,2021000387,92,113.6891,18,0,0
0,2021000387,084.9300B,34,58,37900,23,04,0,70,11,2021000387,196,113.5391,39,0,0
0,2021000387,084.9100C,13,23,37900,9,05,0,28,4,2021000387,77,113.6739,18,0,0
0,2021000387,084.9100D,12,21,37900,8,06,0,25,4,2021000387,70,113.6539,15,0,0
0,2021000387,084.9100E,7,14,37900,5,07,0,16,2,2021000387,44,113.6339,12,0,0
0,2021000386,059.2738A,1,1,23410,1,01,0,2,0,2021000386,5,77.7953,5,0,0
0,2021000386,067.5854A,2,1,26334,2,02,0,4,1,2021000386,10,87.5195,12,0,0
0,2021000386,071.3473A,3,3,28360,3,03,0,8,1,2021000386,18,94.2570,25,0,0
0,2021000386,080.0948A,2,1,31070,2,04,0,3,0,2021000386,8,103.2644,6,0,0
0,2021000386,080.5127B,2,1,32150,2,05,0,3,1,2021000386,9,106.8486,10,0,0
0,2021000384,059.8860A,4,5,26500,4,01,0,7,1,2021000384,24,81.8723,12,3,0
0,2021000384,059.5744B,6,10,24970,6,02,0,13,2,2021000384,43,80.9216,21,6,0
0,2021000384,071.3487A,17,25,31190,16,03,0,33,5,2021000384,113,96.3561,53,17,0
0,2021000384,071.5519B,10,14,30880,10,04,0,19,3,2021000384,66,97.2113,32,10,0
0,2021000384,084.8309A,24,37,37150,24,05,0,49,7,2021000384,166,113.7170,79,25,0
0,2021000384,084.4796B,9,14,36620,10,06,0,19,3,2021000384,64,114.1939,31,9,0
0,2021000383,084.9800A,17,12,30463,17,01,0,34,5,2021000383,85,109.4425,86,0,0
0,2021000383,084.9899B,4,3,29853,4,02,0,9,1,2021000383,21,109.6570,25,0,0
0,2021000383,122.2419 ,0,0,43652,5,03,0,0,1,2021000383,6,148.7861,42,0,0
0,2021000381,059.9822A,45,67,23860,45,01,0,90,13,2021000381,373,85.7835,79,113,0
0,2021000381,059.9800B,62,93,23860,62,02,0,124,18,2021000381,514,86.1205,108,155,0
0,2021000381,059.8447C,89,133,23860,89,03,0,178,26,2021000381,737,85.3815,153,222,0
0,2021000381,059.7397D,45,67,23860,45,04,0,90,13,2021000381,372,85.6387,79,112,0
0,2021000379,084.9600A,20,30,27460,20,01,0,40,6,2021000379,116,110.3700,86,0,0
0,2021000379,084.9600B,7,11,27740,7,02,0,14,2,2021000379,41,110.3700,31,0,0
0,2021000375,047.2185A,1,1,15100,1,01,0,3,0,2021000375,6,60.3389,9,0,0
0,2021000375,047.3532E,1,1,16500,1,02,0,3,0,2021000375,6,60.4185,8,0,0
0,2021000375,047.3532F,0,0,15800,0,03,0,0,0,2021000375,0,60.4185,1,0,0
0,2021000375,049.7600B,1,1,16300,1,04,0,3,1,2021000375,7,63.0019,8,0,0
0,2021000375,049.9680C,1,1,16300,1,05,0,3,0,2021000375,6,63.0249,9,0,0
0,2021000375,049.9730D,1,1,16300,1,06,0,3,1,2021000375,7,63.2108,8,0,0
0,2021000374,047.2185A,1,1,15100,1,01,0,3,0,2021000374,6,60.3389,9,0,0
0,2021000374,047.3532E,1,1,16500,1,02,0,3,0,2021000374,6,60.4185,8,0,0
0,2021000374,047.3532F,0,0,15800,0,03,0,0,0,2021000374,0,60.4185,1,0,0
0,2021000374,049.7600B,1,1,16800,1,04,0,3,1,2021000374,7,63.0019,8,0,0
0,2021000374,049.9680C,1,1,16800,1,05,0,3,0,2021000374,6,63.0249,9,0,0
0,2021000374,049.9730D,1,1,16800,1,06,0,3,1,2021000374,7,63.2108,8,0,0
0,2021000370,084.9541A,70,49,43600,70,01,0,141,22,2021000370,352,107.9707,355,0,0
0,2021000370,084.8519B,16,11,43200,16,02,0,31,4,2021000370,78,109.3150,78,0,0
0,2021000370,101.9119 ,0,0,52500,11,03,0,0,3,2021000370,14,128.7020,91,0,0
0,2021000370,117.1366 ,0,0,69600,0,04,0,0,0,2021000370,0,151.7073,3,0,0
0,2021000370,131.8978 ,0,0,77600,0,05,0,0,0,2021000370,0,169.0013,1,0,0
0,2021000370,133.6045 ,0,0,79600,0,06,0,0,0,2021000370,0,172.2060,2,0,0
0,2021000370,137.8199A,0,0,82600,0,07,0,0,0,2021000370,0,177.4701,1,0,0
0,2021000370,137.4755B,0,0,82600,0,08,0,0,0,2021000370,0,178.2610,1,0,0
0,2021000370,142.8869 ,0,0,86600,0,09,0,0,0,2021000370,0,185.3749,1,0,0
0,2021000368,059.9650 ,15,10,40180,15,01,0,31,4,2021000368,75,81.4068,80,0,0
0,2021000368,077.9196 ,26,18,52470,26,02,0,53,7,2021000368,130,105.7815,135,0,0
0,2021000368,084.9849A,40,28,56950,40,03,0,81,12,2021000368,201,115.3732,205,0,0
0,2021000368,084.9789B,16,11,56270,16,04,0,33,5,2021000368,81,115.3650,87,0,0
0,2021000368,102.9863 ,0,0,67680,13,05,0,0,3,2021000368,16,139.8112,117,0,0
0,2021000368,117.0390P,0,0,77300,0,06,0,0,0,2021000368,0,158.8925,2,0,0
0,2021000368,126.7930P,0,0,83740,0,07,0,0,0,2021000368,0,172.1343,2,0,0
0,2021000362,059.8432 ,5,4,43600,7,01,0,10,2,2021000362,28,81.1516,24,0,0
0,2021000362,070.3274A,5,3,52900,7,02,0,9,1,2021000362,25,94.5945,22,0,0
0,2021000362,070.1712B,1,1,48900,2,03,0,3,0,2021000362,7,94.1606,7,0,0
0,2021000362,084.0887A,6,4,61800,8,04,0,12,2,2021000362,32,112.5708,26,0,0
0,2021000362,084.3360B,1,1,61800,1,05,0,3,0,2021000362,6,112.1682,7,0,0
0,2021000361,084.4386 ,34,24,39630,34,01,0,68,10,2021000361,170,117.5255,173,0,0
8,2021000357,041.1000A,8,5,41940,8,01,0,16,2,2021000357,47,62.4500,37,0,0
0,2021000357,077.0700C,0,0,76370,0,02,0,0,0,2021000357,0,117.4300,2,0,0
0,2021000357,080.3000D,0,0,79440,0,03,0,0,0,2021000357,0,122.1500,2,0,0
0,2021000357,082.5300B,0,0,81180,0,04,0,0,0,2021000357,0,124.8100,2,0,0
0,2021000356,074.9775A,21,15,34750,21,01,0,42,6,2021000356,105,99.6582,108,0,0
0,2021000356,074.9759B,5,4,34030,5,02,0,10,1,2021000356,25,99.5830,25,0,0
0,2021000356,084.9981A,29,20,39660,29,03,0,58,8,2021000356,144,111.5163,147,0,0
0,2021000356,084.9988B,35,24,38550,35,04,0,70,10,2021000356,174,111.5279,176,0,0
0,2021000356,084.9933C,14,10,39520,14,05,0,29,4,2021000356,71,111.1272,76,0,0
0,2021000356,084.9954D,16,11,38550,16,06,0,33,5,2021000356,81,111.6868,86,0,0
0,2021000356,098.9968 ,0,0,45540,7,07,0,0,2,2021000356,9,128.0612,61,0,0
0,2021000352,084.2717A,13,9,33200,13,01,0,26,4,2021000352,65,109.8029,62,0,0
0,2021000352,084.6387B,15,10,33100,15,02,0,30,4,2021000352,74,109.6444,79,0,0
0,2021000352,084.9209C,10,7,32600,10,03,0,20,3,2021000352,50,110.7511,48,0,0
0,2021000352,084.8549D,3,2,31900,3,04,0,6,1,2021000352,15,110.2937,19,0,0
0,2021000352,114.5926A,0,0,47200,5,05,0,0,2,2021000352,7,148.2464,49,0,0
0,2021000352,114.4509B,0,0,46300,4,06,0,0,1,2021000352,5,147.0005,31,0,0
0,2021000352,114.5288C,0,0,46800,2,07,0,0,0,2021000352,2,147.0077,17,0,0
0,2021000351,059.6236A,0,0,40161,0,01,0,0,0,2021000351,0,79.7037,24,0,0
0,2021000351,059.7656B,0,0,40397,0,02,0,0,0,2021000351,0,79.4906,7,0,0
0,2021000351,074.9929A,0,0,49353,0,03,0,0,0,2021000351,0,98.7107,11,0,0
0,2021000351,074.9744B,0,0,46809,0,04,0,0,0,2021000351,0,99.1415,4,0,0
0,2021000351,074.7312C,0,0,49879,0,05,0,0,0,2021000351,0,98.2909,5,0,0
0,2021000351,083.7111 ,0,0,54150,0,06,0,0,0,2021000351,0,109.2856,6,0,0
0,2021000351,084.7982 ,0,0,54449,0,07,0,0,0,2021000351,0,110.6904,10,0,0
0,2021000349,059.9599A,14,21,23190,7,01,0,28,4,2021000349,88,83.7644,50,14,0
0,2021000349,059.8116B,6,9,22840,3,02,0,12,2,2021000349,38,83.9982,23,6,0
0,2021000349,078.6390 ,6,8,28030,3,03,0,11,2,2021000349,41,102.9435,13,11,0
0,2021000349,084.9654A,27,41,29960,13,04,0,54,8,2021000349,237,109.1028,32,94,0
0,2021000349,084.9852B,15,23,29510,8,05,0,30,5,2021000349,96,111.1616,56,15,0
0,2021000345,069.9828 ,0,11,23536,15,01,0,30,2,2021000345,58,94.0089,90,0,0
0,2021000345,079.4655 ,0,3,24536,4,02,0,8,4,2021000345,19,102.8707,19,0,0
0,2021000343,068.9262 ,12,9,25450,12,01,0,14,0,2021000343,47,90.4947,56,0,0
0,2021000343,084.9673 ,35,24,31700,35,02,0,75,12,2021000343,181,111.3067,213,0,0
0,2021000343,084.9022 ,35,24,31700,35,03,0,75,12,2021000343,181,111.5050,144,0,0
0,2021000342,074.9975 ,9,13,24100,9,01,0,17,3,2021000342,51,98.1442,31,0,0
0,2021000342,084.9911A,23,35,27400,23,02,0,46,7,2021000342,134,110.4849,93,0,0
0,2021000341,076.1747 ,12,8,32890,12,01,0,24,3,2021000341,59,101.0412,64,0,0
0,2021000341,084.9899A,19,13,36040,19,02,0,39,5,2021000341,95,110.3015,100,0,0
0,2021000341,084.9869B,2,1,36420,2,03,0,5,0,2021000341,10,111.4570,17,0,0
0,2021000341,104.4971 ,0,0,42400,9,04,0,0,2,2021000341,11,131.9709,87,0,0
0,2021000341,113.2933A,0,0,45590,12,05,0,0,3,2021000341,15,141.6426,113,0,0
0,2021000341,113.6656B,0,0,45610,2,06,0,0,0,2021000341,2,141.8348,26,0,0
0,2021000341,159.7977A,0,0,65810,0,07,0,0,0,2021000341,0,199.6383,2,0,0
0,2021000341,159.7977B,0,0,65810,0,08,0,0,0,2021000341,0,199.6383,1,0,0
0,2021000339,062.9797A,3,2,37020,3,01,0,6,1,2021000339,15,84.8130,14,0,0
0,2021000339,062.9691B,1,1,36370,1,02,0,2,0,2021000339,5,85.0312,8,0,0
0,2021000339,069.0000T,0,1,36840,0,03,0,2,0,2021000339,3,93.2740,6,0,0
0,2021000339,074.9676A,5,3,43770,5,04,0,9,1,2021000339,23,100.2471,22,0,0
0,2021000339,074.9676B,3,2,43340,3,05,0,7,1,2021000339,16,99.8033,18,0,0
0,2021000339,074.9499C,2,1,42560,2,06,0,4,0,2021000339,9,99.9936,11,0,0
0,2021000339,074.9678D,1,1,43500,1,07,0,2,0,2021000339,5,99.6139,5,0,0
0,2021000339,074.7276E,1,1,42960,1,08,0,1,0,2021000339,4,99.8402,4,0,0
0,2021000339,082.0000T,1,1,43560,1,09,0,2,0,2021000339,5,109.1534,7,0,0
0,2021000339,084.9959A,9,6,48940,9,10,0,17,2,2021000339,43,112.7001,44,0,0
0,2021000339,084.9959B,3,2,47780,3,11,0,6,1,2021000339,15,112.2290,16,0,0
0,2021000339,084.9525C,3,2,47290,3,12,0,7,1,2021000339,16,113.3360,17,0,0
0,2021000339,084.9658D,5,3,48820,5,13,0,9,1,2021000339,23,112.4215,22,0,0
0,2021000339,084.8537E,5,3,48140,5,14,0,9,1,2021000339,23,112.4649,23,0,0
0,2021000339,092.0000T,0,0,48010,2,15,0,0,1,2021000339,3,122.2744,17,0,0
0,2021000339,104.0000P,0,0,85120,0,16,0,0,0,2021000339,0,143.5257,6,0,0
0,2021000338,062.9797A,3,2,37280,3,01,0,6,0,2021000338,14,84.2850,18,0,0
0,2021000338,069.8197A,0,0,36570,0,02,0,1,0,2021000338,1,92.6887,8,0,0
0,2021000338,074.9676A,8,5,44080,8,03,0,16,2,2021000338,39,99.6186,41,0,0
0,2021000338,074.9499C,7,5,42240,7,04,0,14,2,2021000338,35,99.3652,37,0,0
0,2021000338,082.1499C,0,0,41440,0,05,0,1,0,2021000338,1,108.2111,8,0,0
