CMPET_RATE,HOUSE_MANAGE_NO,HOUSE_TY,MODEL_NO,PBLANC_NO,REQ_CNT,RESIDE_SECD,RESIDE_SENM,SUBSCRPT_RANK_CODE,SUPLY_HSHLDCO
41.45,2021000158,110.8359A,03,2021000158,255,02,기타지역,1,40
72.75,2021000158,110.8359A,03,2021000158,431,03,기타경기,1,40
-,2021000158,110.8359A,03,2021000158,0,01,해당지역,2,40
-,2021000158,110.8359A,03,2021000158,0,02,기타지역,2,40
-,2021000158,110.8359A,03,2021000158,0,03,기타경기,2,40
23.88,2021000158,110.8397B,04,2021000158,191,01,해당지역,1,27
39.64,2021000158,110.8397B,04,2021000158,143,02,기타지역,1,27
83.40,2021000158,110.8397B,04,2021000158,234,03,기타경기,1,27
-,2021000158,110.8397B,04,2021000158,0,01,해당지역,2,27
-,2021000158,110.8397B,04,2021000158,0,02,기타지역,2,27
-,2021000158,110.8397B,04,2021000158,0,03,기타경기,2,27
19.25,2021000158,110.9898D,05,2021000158,385,01,해당지역,1,66
38.91,2021000158,110.9898D,05,2021000158,390,02,기타지역,1,66
69.77,2021000158,110.9898D,05,2021000158,542,03,기타경기,1,66
-,2021000158,110.9898D,05,2021000158,0,01,해당지역,2,66
-,2021000158,110.9898D,05,2021000158,0,02,기타지역,2,66
-,2021000158,110.9898D,05,2021000158,0,03,기타경기,2,66
(△393),2021000157,084.8406A,01,2021000157,139,01,해당지역,1,532
(△357),2021000157,084.8406A,01,2021000157,36,02,기타지역,1,532
(△259),2021000157,084.8406A,01,2021000157,98,01,해당지역,2,532
(△224),2021000157,084.8406A,01,2021000157,35,02,기타지역,2,532
(△145),2021000157,084.9418B,02,2021000157,21,01,해당지역,1,166
(△139),2021000157,084.9418B,02,2021000157,6,02,기타지역,1,166
(△114),2021000157,084.9418B,02,2021000157,25,01,해당지역,2,166
(△106),2021000157,084.9418B,02,2021000157,8,02,기타지역,2,166
(△11),2021000157,084.9149C,03,2021000157,3,01,해당지역,1,14
(△9),2021000157,084.9149C,03,2021000157,2,02,기타지역,1,14
1.00,2021000157,084.9149C,03,2021000157,9,01,해당지역,2,14
-,2021000157,084.9149C,03,2021000157,2,02,기타지역,2,14
(△267),2021000156,074.9696A,01,2021000156,94,01,해당지역,1,361
(△242),2021000156,074.9696A,01,2021000156,25,02,기타지역,1,361
(△191),2021000156,074.9696A,01,2021000156,51,01,해당지역,2,361
(△185),2021000156,074.9696A,01,2021000156,6,02,기타지역,2,361
(△34),2021000156,074.9412B,02,2021000156,13,01,해당지역,1,47
(△33),2021000156,074.9412B,02,2021000156,1,02,기타지역,1,47
(△27),2021000156,074.9412B,02,2021000156,6,01,해당지역,2,47
(△25),2021000156,074.9412B,02,2021000156,2,02,기타지역,2,47
(△50),2021000156,084.9846A,03,2021000156,97,01,해당지역,1,147
(△9),2021000156,084.9846A,03,2021000156,41,02,기타지역,1,147
4.89,2021000156,084.9846A,03,2021000156,44,01,해당지역,2,147
-,2021000156,084.9846A,03,2021000156,24,02,기타지역,2,147
(△21),2021000156,084.9759B,04,2021000156,39,01,해당지역,1,60
(△2),2021000156,084.9759B,04,2021000156,19,02,기타지역,1,60
11.50,2021000156,084.9759B,04,2021000156,23,01,해당지역,2,60
-,2021000156,084.9759B,04,2021000156,10,02,기타지역,2,60
(△136),2021000156,084.9631C,05,2021000156,51,01,해당지역,1,187
(△97),2021000156,084.9631C,05,2021000156,39,02,기타지역,1,187
(△65),2021000156,084.9631C,05,2021000156,32,01,해당지역,2,187
(△42),2021000156,084.9631C,05,2021000156,23,02,기타지역,2,187
14.38,2021000155,083.6381A,01,2021000155,834,01,해당지역,1,58
-,2021000155,083.6381A,01,2021000155,28,02,기타지역,1,58
-,2021000155,083.6381A,01,2021000155,0,01,해당지역,2,58
-,2021000155,083.6381A,01,2021000155,0,02,기타지역,2,58
13.53,2021000155,083.4139B,02,2021000155,257,01,해당지역,1,19
-,2021000155,083.4139B,02,2021000155,5,02,기타지역,1,19
-,2021000155,083.4139B,02,2021000155,0,01,해당지역,2,19
-,2021000155,083.4139B,02,2021000155,0,02,기타지역,2,19
1.73,2021000153,051.9552A,01,2021000153,38,01,해당지역,1,22
-,2021000153,051.9552A,01,2021000153,63,02,기타지역,1,22
-,2021000153,051.9552A,01,2021000153,0,01,해당지역,2,22
-,2021000153,051.9552A,01,2021000153,0,02,기타지역,2,22
(△12),2021000153,051.9512B,02,2021000153,16,01,해당지역,1,28
9.42,2021000153,051.9512B,02,2021000153,113,02,기타지역,1,28
-,2021000153,051.9512B,02,2021000153,0,01,해당지역,2,28
-,2021000153,051.9512B,02,2021000153,0,02,기타지역,2,28
2.59,2021000153,059.9704A,03,2021000153,508,01,해당지역,1,196
-,2021000153,059.9704A,03,2021000153,1414,02,기타지역,1,196
-,2021000153,059.9704A,03,2021000153,0,01,해당지역,2,196
-,2021000153,059.9704A,03,2021000153,0,02,기타지역,2,196
(△12),2021000153,059.9579B,04,2021000153,261,01,해당지역,1,273
105.08,2021000153,059.9579B,04,2021000153,1261,02,기타지역,1,273
-,2021000153,059.9579B,04,2021000153,0,01,해당지역,2,273
-,2021000153,059.9579B,04,2021000153,0,02,기타지역,2,273
7.79,2021000153,074.9539 ,05,2021000153,608,01,해당지역,1,78
-,2021000153,074.9539 ,05,2021000153,0,02,기타지역,1,78
-,2021000153,074.9539 ,05,2021000153,0,01,해당지역,2,78
-,2021000153,074.9539 ,05,2021000153,0,02,기타지역,2,78
17.38,2021000153,084.9636 ,06,2021000153,695,01,해당지역,1,40
-,2021000153,084.9636 ,06,2021000153,0,02,기타지역,1,40
-,2021000153,084.9636 ,06,2021000153,0,01,해당지역,2,40
-,2021000153,084.9636 ,06,2021000153,0,02,기타지역,2,40
1.07,2021000152,071.8384 ,01,2021000152,32,01,해당지역,1,30
-,2021000152,071.8384 ,01,2021000152,11,02,기타지역,1,30
-,2021000152,071.8384 ,01,2021000152,38,01,해당지역,2,30
-,2021000152,071.8384 ,01,2021000152,4,02,기타지역,2,30
(△10),2021000152,079.0189 ,02,2021000152,6,01,해당지역,1,16
(△4),2021000152,079.0189 ,02,2021000152,6,02,기타지역,1,16
2.25,2021000152,079.0189 ,02,2021000152,9,01,해당지역,2,16
-,2021000152,079.0189 ,02,2021000152,2,02,기타지역,2,16
(△12),2021000152,081.8632 ,03,2021000152,19,01,해당지역,1,31
(△8),2021000152,081.8632 ,03,2021000152,4,02,기타지역,1,31
2.75,2021000152,081.8632 ,03,2021000152,22,01,해당지역,2,31
-,2021000152,081.8632 ,03,2021000152,5,02,기타지역,2,31
2.30,2021000152,084.9744A,04,2021000152,62,01,해당지역,1,27
-,2021000152,084.9744A,04,2021000152,22,02,기타지역,1,27
-,2021000152,084.9744A,04,2021000152,48,01,해당지역,2,27
-,2021000152,084.9744A,04,2021000152,19,02,기타지역,2,27
1.06,2021000152,084.9744B,05,2021000152,17,01,해당지역,1,16
-,2021000152,084.9744B,05,2021000152,15,02,기타지역,1,16
-,2021000152,084.9744B,05,2021000152,20,01,해당지역,2,16
-,2021000152,084.9744B,05,2021000152,3,02,기타지역,2,16
1.62,2021000152,084.8460C,06,2021000152,21,01,해당지역,1,13
-,2021000152,084.8460C,06,2021000152,8,02,기타지역,1,13
-,2021000152,084.8460C,06,2021000152,9,01,해당지역,2,13
-,2021000152,084.8460C,06,2021000152,1,02,기타지역,2,13
1.86,2021000152,084.9294D,07,2021000152,26,01,해당지역,1,14
-,2021000152,084.9294D,07,2021000152,10,02,기타지역,1,14
-,2021000152,084.9294D,07,2021000152,20,01,해당지역,2,14
-,2021000152,084.9294D,07,2021000152,6,02,기타지역,2,14
(△2),2021000152,084.8943E,08,2021000152,14,01,해당지역,1,16
4.00,2021000152,084.8943E,08,2021000152,8,02,기타지역,1,16
-,2021000152,084.8943E,08,2021000152,15,01,해당지역,2,16
-,2021000152,084.8943E,08,2021000152,3,02,기타지역,2,16
(△8),2021000152,131.9186 ,09,2021000152,8,01,해당지역,1,16
(△3),2021000152,131.9186 ,09,2021000152,5,02,기타지역,1,16
5.00,2021000152,131.9186 ,09,2021000152,15,01,해당지역,2,16
-,2021000152,131.9186 ,09,2021000152,12,02,기타지역,2,16
7.91,2021000151,059.9380A,01,2021000151,625,01,해당지역,1,157
19.62,2021000151,059.9380A,01,2021000151,984,02,기타지역,1,157
-,2021000151,059.9380A,01,2021000151,0,01,해당지역,2,157
-,2021000151,059.9380A,01,2021000151,0,02,기타지역,2,157
8.39,2021000151,059.8198B,02,2021000151,302,01,해당지역,1,72
24.14,2021000151,059.8198B,02,2021000151,603,02,기타지역,1,72
-,2021000151,059.8198B,02,2021000151,0,01,해당지역,2,72
-,2021000151,059.8198B,02,2021000151,0,02,기타지역,2,72
32.80,2021000151,084.8773 ,03,2021000151,1837,01,해당지역,1,112
83.30,2021000151,084.8773 ,03,2021000151,2884,02,기타지역,1,112
-,2021000151,084.8773 ,03,2021000151,0,01,해당지역,2,112
-,2021000151,084.8773 ,03,2021000151,0,02,기타지역,2,112
7.80,2021000150,059.9380A,01,2021000150,273,01,해당지역,1,69
20.53,2021000150,059.9380A,01,2021000150,460,02,기타지역,1,69
-,2021000150,059.9380A,01,2021000150,0,01,해당지역,2,69
-,2021000150,059.9380A,01,2021000150,0,02,기타지역,2,69
7.15,2021000150,059.8198B,02,2021000150,143,01,해당지역,1,39
27.11,2021000150,059.8198B,02,2021000150,392,02,기타지역,1,39
-,2021000150,059.8198B,02,2021000150,0,01,해당지역,2,39
-,2021000150,059.8198B,02,2021000150,0,02,기타지역,2,39
37.08,2021000150,084.8773 ,03,2021000150,890,01,해당지역,1,48
94.83,2021000150,084.8773 ,03,2021000150,1410,02,기타지역,1,48
-,2021000150,084.8773 ,03,2021000150,0,01,해당지역,2,48
-,2021000150,084.8773 ,03,2021000150,0,02,기타지역,2,48
18.44,2021000149,074.6252 ,01,2021000149,461,01,해당지역,1,83
32.95,2021000149,074.6252 ,01,2021000149,205,02,기타지역,1,83
68.41,2021000149,074.6252 ,01,2021000149,727,03,기타경기,1,83
-,2021000149,074.6252 ,01,2021000149,0,01,해당지역,2,83
-,2021000149,074.6252 ,01,2021000149,0,02,기타지역,2,83
-,2021000149,074.6252 ,01,2021000149,0,03,기타경기,2,83
23.19,2021000149,084.9135A,02,2021000149,858,01,해당지역,1,122
46.03,2021000149,084.9135A,02,2021000149,448,02,기타지역,1,122
99.33,2021000149,084.9135A,02,2021000149,1563,03,기타경기,1,122
-,2021000149,084.9135A,02,2021000149,0,01,해당지역,2,122
-,2021000149,084.9135A,02,2021000149,0,02,기타지역,2,122
-,2021000149,084.9135A,02,2021000149,0,03,기타경기,2,122
19.46,2021000149,084.6718B,03,2021000149,253,01,해당지역,1,42
38.38,2021000149,084.6718B,03,2021000149,149,02,기타지역,1,42
83.13,2021000149,084.6718B,03,2021000149,425,03,기타경기,1,42
-,2021000149,084.6718B,03,2021000149,0,01,해당지역,2,42
-,2021000149,084.6718B,03,2021000149,0,02,기타지역,2,42
-,2021000149,084.6718B,03,2021000149,0,03,기타경기,2,42
9.20,2021000149,104.5640 ,04,2021000149,681,01,해당지역,1,245
24.60,2021000149,104.5640 ,04,2021000149,418,02,기타지역,1,245
53.71,2021000149,104.5640 ,04,2021000149,2025,03,기타경기,1,245
-,2021000149,104.5640 ,04,2021000149,0,01,해당지역,2,245
-,2021000149,104.5640 ,04,2021000149,0,02,기타지역,2,245
-,2021000149,104.5640 ,04,2021000149,0,03,기타경기,2,245
(△91),2021000148,074.3988A,01,2021000148,26,01,해당지역,1,117
(△83),2021000148,074.3988A,01,2021000148,8,02,기타지역,1,117
(△70),2021000148,074.3988A,01,2021000148,13,01,해당지역,2,117
(△60),2021000148,074.3988A,01,2021000148,10,02,기타지역,2,117
(△16),2021000148,074.9190B,02,2021000148,8,01,해당지역,1,24
(△12),2021000148,074.9190B,02,2021000148,4,02,기타지역,1,24
(△5),2021000148,074.9190B,02,2021000148,7,01,해당지역,2,24
1.80,2021000148,074.9190B,02,2021000148,9,02,기타지역,2,24
(△99),2021000148,084.8631 ,03,2021000148,175,01,해당지역,1,274
(△47),2021000148,084.8631 ,03,2021000148,52,02,기타지역,1,274
1.70,2021000148,084.8631 ,03,2021000148,80,01,해당지역,2,274
-,2021000148,084.8631 ,03,2021000148,49,02,기타지역,2,274
8.76,2021000147,084.8856A,01,2021000147,219,01,해당지역,1,25
-,2021000147,084.8856A,01,2021000147,0,02,기타지역,1,25
-,2021000147,084.8856A,01,2021000147,0,01,해당지역,2,25
-,2021000147,084.8856A,01,2021000147,0,02,기타지역,2,25
3.27,2021000147,084.9465B,02,2021000147,108,01,해당지역,1,33
-,2021000147,084.9465B,02,2021000147,74,02,기타지역,1,33
-,2021000147,084.9465B,02,2021000147,0,01,해당지역,2,33
-,2021000147,084.9465B,02,2021000147,0,02,기타지역,2,33
3.07,2021000147,084.9213C,03,2021000147,92,01,해당지역,1,30
-,2021000147,084.9213C,03,2021000147,40,02,기타지역,1,30
-,2021000147,084.9213C,03,2021000147,0,01,해당지역,2,30
-,2021000147,084.9213C,03,2021000147,0,02,기타지역,2,30
4.00,2021000147,130.4173A,04,2021000147,4,01,해당지역,1,1
-,2021000147,130.4173A,04,2021000147,0,02,기타지역,1,1
-,2021000147,130.4173A,04,2021000147,0,01,해당지역,2,1
-,2021000147,130.4173A,04,2021000147,0,02,기타지역,2,1
12.00,2021000147,134.3123B,05,2021000147,12,01,해당지역,1,1
-,2021000147,134.3123B,05,2021000147,0,02,기타지역,1,1
-,2021000147,134.3123B,05,2021000147,0,01,해당지역,2,1
-,2021000147,134.3123B,05,2021000147,0,02,기타지역,2,1
3.25,2021000146,059.5606A,01,2021000146,179,01,해당지역,1,55
-,2021000146,059.5606A,01,2021000146,169,02,기타지역,1,55
-,2021000146,059.5606A,01,2021000146,0,01,해당지역,2,55
-,2021000146,059.5606A,01,2021000146,0,02,기타지역,2,55
8.73,2021000146,059.7501B,02,2021000146,419,01,해당지역,1,48
-,2021000146,059.7501B,02,2021000146,179,02,기타지역,1,48
-,2021000146,059.7501B,02,2021000146,0,01,해당지역,2,48
-,2021000146,059.7501B,02,2021000146,0,02,기타지역,2,48
3.24,2021000146,059.9627C,03,2021000146,955,01,해당지역,1,295
-,2021000146,059.9627C,03,2021000146,659,02,기타지역,1,295
-,2021000146,059.9627C,03,2021000146,0,01,해당지역,2,295
-,2021000146,059.9627C,03,2021000146,0,02,기타지역,2,295
5.63,2021000146,075.4840 ,04,2021000146,1262,01,해당지역,1,224
-,2021000146,075.4840 ,04,2021000146,565,02,기타지역,1,224
-,2021000146,075.4840 ,04,2021000146,0,01,해당지역,2,224
-,2021000146,075.4840 ,04,2021000146,0,02,기타지역,2,224
24.63,2021000146,084.9932A,05,2021000146,10568,01,해당지역,1,429
-,2021000146,084.9932A,05,2021000146,4297,02,기타지역,1,429
-,2021000146,084.9932A,05,2021000146,0,01,해당지역,2,429
-,2021000146,084.9932A,05,2021000146,0,02,기타지역,2,429
36.70,2021000146,084.9957B,06,2021000146,1211,01,해당지역,1,33
-,2021000146,084.9957B,06,2021000146,625,02,기타지역,1,33
-,2021000146,084.9957B,06,2021000146,0,01,해당지역,2,33
-,2021000146,084.9957B,06,2021000146,0,02,기타지역,2,33
9.83,2021000145,063.8830A,01,2021000145,226,01,해당지역,1,23
-,2021000145,063.8830A,01,2021000145,0,02,기타지역,1,23
-,2021000145,063.8830A,01,2021000145,0,01,해당지역,2,23
-,2021000145,063.8830A,01,2021000145,0,02,기타지역,2,23
9.17,2021000145,063.8620B,02,2021000145,266,01,해당지역,1,29
-,2021000145,063.8620B,02,2021000145,0,02,기타지역,1,29
-,2021000145,063.8620B,02,2021000145,0,01,해당지역,2,29
-,2021000145,063.8620B,02,2021000145,0,02,기타지역,2,29
231.50,2021000145,084.8360 ,03,2021000145,463,01,해당지역,1,2
-,2021000145,084.8360 ,03,2021000145,0,02,기타지역,1,2
-,2021000145,084.8360 ,03,2021000145,0,01,해당지역,2,2
-,2021000145,084.8360 ,03,2021000145,0,02,기타지역,2,2
7.64,2021000143,084.9509A,01,2021000143,451,01,해당지역,1,59
-,2021000143,084.9509A,01,2021000143,0,02,기타지역,1,59
-,2021000143,084.9509A,01,2021000143,0,01,해당지역,2,59
-,2021000143,084.9509A,01,2021000143,0,02,기타지역,2,59
2.63,2021000143,084.9692B,02,2021000143,92,01,해당지역,1,35
-,2021000143,084.9692B,02,2021000143,106,02,기타지역,1,35
-,2021000143,084.9692B,02,2021000143,0,01,해당지역,2,35
-,2021000143,084.9692B,02,2021000143,0,02,기타지역,2,35
4.08,2021000143,084.9388C,03,2021000143,151,01,해당지역,1,37
-,2021000143,084.9388C,03,2021000143,0,02,기타지역,1,37
-,2021000143,084.9388C,03,2021000143,0,01,해당지역,2,37
-,2021000143,084.9388C,03,2021000143,0,02,기타지역,2,37
2.11,2021000143,084.9786D,04,2021000143,93,01,해당지역,1,44
-,2021000143,084.9786D,04,2021000143,75,02,기타지역,1,44
-,2021000143,084.9786D,04,2021000143,357,01,해당지역,2,44
-,2021000143,084.9786D,04,2021000143,83,02,기타지역,2,44
5.38,2021000143,084.9896E,05,2021000143,210,01,해당지역,1,39
-,2021000143,084.9896E,05,2021000143,0,02,기타지역,1,39
-,2021000143,084.9896E,05,2021000143,0,01,해당지역,2,39
-,2021000143,084.9896E,05,2021000143,0,02,기타지역,2,39
1.60,2021000143,084.9839F,06,2021000143,69,01,해당지역,1,43
-,2021000143,084.9839F,06,2021000143,39,02,기타지역,1,43
-,2021000143,084.9839F,06,2021000143,117,01,해당지역,2,43
-,2021000143,084.9839F,06,2021000143,46,02,기타지역,2,43
36.00,2021000132,059.6700A,01,2021000132,36,01,해당지역,1,1
-,2021000132,059.6700A,01,2021000132,14,02,기타지역,1,1
-,2021000132,059.6700A,01,2021000132,0,01,해당지역,2,1
-,2021000132,059.6700A,01,2021000132,0,02,기타지역,2,1
33.00,2021000132,059.0900B,02,2021000132,33,01,해당지역,1,1
-,2021000132,059.0900B,02,2021000132,6,02,기타지역,1,1
-,2021000132,059.0900B,02,2021000132,0,01,해당지역,2,1
-,2021000132,059.0900B,02,2021000132,0,02,기타지역,2,1
34.00,2021000132,074.1700 ,03,2021000132,34,01,해당지역,1,1
-,2021000132,074.1700 ,03,2021000132,13,02,기타지역,1,1
-,2021000132,074.1700 ,03,2021000132,0,01,해당지역,2,1
-,2021000132,074.1700 ,03,2021000132,0,02,기타지역,2,1
9.20,2021000132,084.3100A,04,2021000132,948,01,해당지역,1,103
-,2021000132,084.3100A,04,2021000132,277,02,기타지역,1,103
-,2021000132,084.3100A,04,2021000132,0,01,해당지역,2,103
-,2021000132,084.3100A,04,2021000132,0,02,기타지역,2,103
18.95,2021000132,084.0300B,05,2021000132,3885,01,해당지역,1,205
-,2021000132,084.0300B,05,2021000132,619,02,기타지역,1,205
-,2021000132,084.0300B,05,2021000132,0,01,해당지역,2,205
-,2021000132,084.0300B,05,2021000132,0,02,기타지역,2,205
10.77,2021000132,084.9000C,06,2021000132,1055,01,해당지역,1,98
-,2021000132,084.9000C,06,2021000132,190,02,기타지역,1,98
-,2021000132,084.9000C,06,2021000132,0,01,해당지역,2,98
-,2021000132,084.9000C,06,2021000132,0,02,기타지역,2,98
26.57,2021000132,084.8100D,07,2021000132,186,01,해당지역,1,7
-,2021000132,084.8100D,07,2021000132,49,02,기타지역,1,7
-,2021000132,084.8100D,07,2021000132,0,01,해당지역,2,7
-,2021000132,084.8100D,07,2021000132,0,02,기타지역,2,7
7.78,2021000132,102.2300A,08,2021000132,179,01,해당지역,1,23
-,2021000132,102.2300A,08,2021000132,30,02,기타지역,1,23
-,2021000132,102.2300A,08,2021000132,0,01,해당지역,2,23
-,2021000132,102.2300A,08,2021000132,0,02,기타지역,2,23
31.00,2021000132,102.6200B,09,2021000132,124,01,해당지역,1,4
-,2021000132,102.6200B,09,2021000132,12,02,기타지역,1,4
-,2021000132,102.6200B,09,2021000132,0,01,해당지역,2,4
-,2021000132,102.6200B,09,2021000132,0,02,기타지역,2,4
26.40,2021000132,103.1900 ,10,2021000132,924,01,해당지역,1,35
-,2021000132,103.1900 ,10,2021000132,96,02,기타지역,1,35
-,2021000132,103.1900 ,10,2021000132,0,01,해당지역,2,35
-,2021000132,103.1900 ,10,2021000132,0,02,기타지역,2,35
3.93,2021000123,064.9409 ,01,2021000123,267,01,해당지역,1,68
-,2021000123,064.9409 ,01,2021000123,228,02,기타지역,1,68
-,2021000123,064.9409 ,01,2021000123,0,01,해당지역,2,68
-,2021000123,064.9409 ,01,2021000123,0,02,기타지역,2,68
6.02,2021000123,074.7351 ,02,2021000123,566,01,해당지역,1,94
-,2021000123,074.7351 ,02,2021000123,458,02,기타지역,1,94
-,2021000123,074.7351 ,02,2021000123,0,01,해당지역,2,94
-,2021000123,074.7351 ,02,2021000123,0,02,기타지역,2,94
14.54,2021000123,084.7942A,03,2021000123,2573,01,해당지역,1,177
-,2021000123,084.7942A,03,2021000123,1711,02,기타지역,1,177
-,2021000123,084.7942A,03,2021000123,0,01,해당지역,2,177
-,2021000123,084.7942A,03,2021000123,0,02,기타지역,2,177
16.36,2021000123,084.9432B,04,2021000123,4238,01,해당지역,1,259
-,2021000123,084.9432B,04,2021000123,2809,02,기타지역,1,259
